customer_id,prediction,n_actual
008d8d7508e9d839527a31e2af162e0a81a3dec26a64bff5393e8ada7de7c7dd,0507909001 0507909003 0850917001 0568597006 0568601006 0918522001 0928995001 0909370001 0866731001 0695632002 0568808001 0924243001,2
008e417f029441a52cb8e03c1d76b37e4afc1a23f46da1c74a6f88b72f220d07,0408875001 0759871025 0759871013 0408875023 0408875021 0866731001 0759871002 0909370001 0918522001 0850917001 0762846006 0827968001,2
00902bb69f7c13348e4b781baa4316ce05755e1c5e327ace8177835b30e341fe,0850917001 0762846008 0889456001 0889456002 0871527003 0928907001 0762846006 0921226004 0921226007 0859808003 0921226001 0762846026,9
009036de9af83a9007908591e2c6e551860e0474e5b823db8a86eb700c4e38f9,0866731001 0915529003 0909914001 0879291001 0915529001 0915292001 0852584001 0918522001 0875350001 0915529005 0909370001 0935892001,4
0090375ac86cac1e72e8a856bf497c4013845b02362c9db6607724ea62fe0702,0915526002 0811525001 0915526001 0896152002 0924243001 0918522001 0877273001 0896152001 0909370001 0714790020 0751471043 0783346001,1
009063f0b7fc63186a81cbc56582123747d556915d009ede080cb3a8e8fe630a,0925290006 0895487001 0864928007 0898713001 0918522001 0909370001 0879248008 0827968004 0850917001 0924243001 0751471001 0751471043,2
0091bb09e49f45bdaeb3dd80f7bf98b4b8e3e3e49347e6bc9ec9818d631dddee,0723469002 0874818002 0821398009 0679853011 0736923010 0904584001 0723469001 0506098006 0574109051 0874356001 0874388002 0909370001,13
0091be8373461c686f3800ddbf660eff40707c32bcfe2f95d9cf55fe6eb270b6,0875784003 0874817005 0831431001 0873274002 0868641002 0811525001 0897108001 0767473009 0909916001 0909370001 0929388002 0908081004,6
0093f59e6a19fc551aa687679b5cbc2cd3acf19dd53b0bf1efddea0512c22e47,0878190004 0878190005 0898694001 0891591007 0918522001 0909370001 0863583001 0924243001 0891591003 0863583002 0827968001 0866731001,1
00940f3cc6e6ab97cfefa71b2bd479a5c0dbccf5b56f7a3cef2de2ee8b782810,0896169002 0874754002 0919273004 0785787003 0896152002 0918836001 0893350002 0918522001 0909370001 0874754016 0918835001 0874754001,2
00944aac87d67eb28bb5d3b5dc02dafa6b34c821ff6a3b788360da7e864703a5,0874819002 0778745010 0866387011 0904545002 0912100001 0700765001 0785034009 0914805002 0912100003 0803757023 0857163001 0803757015,11
0094639707bf3fea85377f31f2e57cf81762c8ceca480866ab7000ef9aa49f58,0879088001 0879088002 0863583002 0827968004 0918522001 0915529003 0909370001 0837438002 0924243001 0866731001 0372860002 0915529001,1
00946cc25063c5f61adcdcee5b7110947fbeb577ba50ffa154c41d1e1e5b9529,0915526001 0915526002 0918522001 0924243001 0877845002 0906352001 0751592001 0859744001 0893141002 0909370001 0863595001 0893059004,1
00953d607bb9b498cf020c314436b74c54876e1f03739a7e8312af21b89d83a5,0806388001 0866731001 0806388002 0806388003 0806388018 0806388005 0806388009 0918522001 0875350001 0918292001 0909370001 0556539016,1
0095ce5a9152e431893e48b83f7a2ec65a651e3cea68e64c7ad418e3e25a68a7,0918522001 0824490006 0924243001 0909370001 0866731001 0850917001 0762846006 0714790020 0372860002 0915529003 0751471001 0715624001,1
0095d511bfb065ca851e45bd170619cf8c9f724c68e7621ee98c45c97d7aad1f,0906296003 0797710004 0898107003 0881570005 0673677026 0797710001 0935840001 0865799006 0898713001 0909370001 0886557002 0898107001,5
0096503aa81e1a161605cb3de3b50f40453b9ecb8a18152cd820c16b6ef6baf4,0918522001 0909370001 0889974002 0924243001 0914414002 0863595006 0751471043 0783346001 0751471001 0714790020 0372860001 0850917001,2
009656178037fcfc96aa475702e9c0ceb3c84ee55897e306e52a8616339a8526,0863646005 0863646003 0863646001 0863646002 0918522001 0909370001 0863646004 0924243001 0866731001 0751471043 0852219003 0863595006,1
00970608004167078f3680e9b8fdeef0e397963a6edbf961811332af272840cb,0751471038 0751471001 0751471043 0751471037 0751471039 0751471042 0909370001 0573085028 0918522001 0806388001 0573085042 0915526001,1
0098e8ad957c3affa697d335bc9da4fc93dd1e7c7db8f7e4d65061addd93683b,0448509014 0879088002 0883307001 0448509001 0855706004 0714790020 0448509018 0448509035 0919365008 0909370001 0924243001 0918522001,4
0099238196d8f71659fceaa115b36e400398bcfc169b5f585ddda7ad452aa7ee,0882900013 0882900007 0867969003 0448509014 0857924011 0706016062 0898596002 0924243001 0694848001 0867969008 0909370001 0918522001,2
009a7651dcdbcc2a149c8a30f936856fde2d3af53838d3e78ce9da5a9d62c177,0783346001 0673677002 0673677022 0751471001 0673677023 0673677024 0673677027 0909370001 0918522001 0783346018 0752814003 0797988002,2
009a85913aa6f503ed0d2b5ac02ab919d6565bbbaa934a761ce376d643144f88,0685814006 0669091031 0742258028 0685814063 0669091028 0685814048 0685814003 0441386001 0685814033 0870999003 0685814022 0724979004,1
009b11e116c9e8c992a1e556cc6949276e8cae80b9f708106f7092700e9dafdb,0399136061 0930380001 0921380001 0867969006 0867969003 0856440001 0881112001 0867969002 0871527003 0871527004 0930380003 0554450036,7
009b1f8ea5dfcc721332ec27c6c9783a4ffbca3f3bf366dee2fa397ac3a841ca,0720504008 0902388001 0706016002 0751994009 0706016003 0720504011 0706016015 0917296004 0706016006 0917300004 0909370001 0706016001,7
009ba3da91cf2c0d144a981696dc5560710dc2d3ed2bb57896f7adf85b12bdfc,0751471001 0568601006 0873678002 0783346001 0918522001 0872924001 0751471043 0909370001 0850917001 0751471042 0751471039 0751471037,4
009d1f01410c945ed5f25c733f2c8261c5f17800fab8b4c8875efee404ca59fc,0928171001 0895804007 0900279002 0895804005 0918200001 0900267001 0918200004 0907939001 0906794003 0767473009 0865430006 0895804006,2
00a3dc1b0ac5fb397bc59a685926511a0eeda0d4176182d5d317864429ea6634,0543035019 0918522001 0924243001 0909370001 0706016001 0827968001 0762846006 0714790020 0863595006 0783346001 0896152002 0751471043,1
00a45f644058571f9a4dc6c27810453167edb2d4cca75c053a18fed01a1701b6,0568597007 0921226004 0568601007 0568601006 0921226001 0909370001 0751471001 0850917001 0918522001 0568601030 0924243001 0568597023,4
00a4ef926a7bfc82ea2f59ca32c3261cbc4e592d549bbec696d6b34fbe652220,0915611003 0653275005 0866731001 0862104001 0653275007 0852584001 0865202001 0918292001 0653275006 0909370001 0875350001 0915292001,5
00a5601e1e207751fefbfc0c00006454e20a571a2dbdd1241cc5149eb4791ab3,0838823002 0866943003 0918522001 0915526002 0639448001 0903773001 0909370001 0915529001 0915526001 0924243001 0896169002 0865929003,1
00a66732653616645510ff8c027f527427b95fe7d56d3e388332c07965ffc52b,0901330001 0918522001 0901330002 0865799006 0909370001 0924243001 0863646004 0866731001 0372860002 0915529003 0783346001 0372860001,1
00a69bed783860d6d82da6f451b20892f7e1355c241c0b1e7e5fe71f5eee7efb,0933032001 0754238024 0740519006 0896152002 0730683050 0862271003 0906097002 0902507001 0918292004 0914453002 0867969003 0691855012,13
00a829252a4467f78c946bd8649b3401975382fb7c46fcecae9ae0c2a872624a,0933032001 0905945001 0906352001 0905945002 0918522001 0909370001 0914805002 0908491005 0924243001 0914805006 0893141002 0910601003,2
00ab5804702ce7e777a62e55476fa7580434ad9276a7337d6bb8558093bc51d4,0596877005 0796454005 0877537001 0534164032 0534164001 0754792004 0909370001 0918522001 0813613002 0924243001 0863595006 0866731001,1
00ab70ace06c011e7cf5d98b74e9bec2f884be43cd70cf998b4669038f66d4b6,0685814048 0854602005 0863583002 0685814001 0685814003 0909370001 0893141002 0763988004 0685814033 0685814063 0685814022 0915526002,2
00ab840a39e11253ea0f9e419a47d8287b4c4d89d20f646df6645613e1527214,0887771001 0794575017 0794575002 0794575001 0864562005 0857163002 0918522001 0563519008 0673677022 0715624053 0797710001 0924243001,2
00ab99207d14c3e81a24caec151a2462bc1f518ce83b01a457e4354fd1102345,0914441003 0914441004 0918522001 0809961002 0730683001 0914441001 0909370001 0791587001 0740922001 0924243001 0804992014 0791587010,1
00aba6a94a52e7f0759dca976d3dc11040e5dcbf0b54a34b0854600683693846,0778064003 0800691007 0778064041 0918522001 0909370001 0778064001 0610776001 0827968001 0924243001 0714790020 0800691008 0787946002,1
00ad1651b21f28b4da1162ca84d42ae38241355d41e81c4eef4807758bb41be8,0636323001 0706016001 0918522001 0909370001 0399256001 0895421001 0636323004 0636323002 0706016003 0798579002 0924243001 0743616009,2
00ad24499b26f3bebf54b065c1c5a3d4a4cd27f5b054f81de4651bb02de4b6cb,0718982002 0884319001 0909370001 0898889001 0928854001 0718982001 0918522001 0827968001 0924243001 0866731001 0915526001 0806388002,3
00ae90f303ff3407777bc6d00ce28b4b6ce4ace5e4a504c5888c2a48d161c95e,0852748003 0852748006 0873263001 0852748002 0866731003 0866731001 0847862003 0802980001 0868038003 0852584001 0918292001 0909370001,3
00ae9aa00317595e62a0f782228d3a98e017d071d0304986764724b5f8cd5a12,0909370001 0808648001 0918522001 0751471037 0924243001 0751471043 0915526001 0863595006 0898694001 0866731001 0714790020 0850917001,1
00af524facb762986095f886c831b639b482e8b71bc5e70ef4d7eb12bb347890,0898713001 0839332002 0839332001 0871517007 0685044011 0904567002 0904567001 0788225003 0925290006 0788225002 0920610005 0909370001,4
00b203a32faa3d007dba198ef27c159b0d34085c6bad9572d6646f85c4cad98d,0923576001 0863646001 0873274002 0906352001 0909370001 0673677002 0918522001 0904017002 0924243001 0673677022 0809238005 0924243002,1
00b2e2bdedcd55e1509bcd3bdd69b4167fabee49e6bb29630937aa7c30405f74,0706016015 0706016002 0706016001 0706016019 0909370001 0706016006 0918522001 0706016003 0924243001 0863595006 0372860001 0850917001,1
00b32956428a096cde500df8a2c97b3efe6acf4d183977d3ca2db60317e4443e,0889379008 0903096002 0915453002 0915453001 0865430006 0874819002 0874819003 0879132001 0906794004 0912095005 0892663003 0842724003,16
00b338d3ce835eac6af72813ceb5523a76f770c73867466baacfd5fed1215f4b,0934727002 0913033002 0909588003 0926221002 0921380001 0903431001 0897189002 0926221003 0909370001 0924243001 0918522001 0881942001,7
00b3d59d31333ebd0d80196025b3c50578b477fe6faae69f4503def3f3ef0910,0907188001 0871527004 0909081003 0919273002 0909081002 0857778011 0884319003 0919273004 0907188002 0930380001 0884319002 0909370001,5
00b4a94b3cb9e40be193285607eedc945cd12ebafe516edeae7bfa4469ccfe89,0933706001 0935858002 0926500001 0935858001 0913688003 0909370001 0918522001 0924243001 0896152002 0714790020 0896152001 0762846006,1
00b5b1e77a0af80ed6f8aa472b03125059ef0e9cf8920e357efd2ee7297a7077,0863583001 0850917001 0762846006 0863583002 0850917003 0850917006 0918522001 0909370001 0915526002 0889456001 0781758003 0924243001,1
00b6b8dadd374c6e4dbbe7c80ee83326f3122e718e66ddf3d69f973e6b5867bb,0910601002 0865799006 0906305002 0924243001 0919499010 0901924004 0921347003 0910601003 0909925004 0924243002 0865799005 0923758001,3
00b6efd6ae233e446805ced7ad1f6003afac91e4b42c373863c1453189d3b396,0880553001 0554598080 0579541075 0579541001 0871621002 0909370001 0918522001 0610776072 0579541086 0579541072 0610776002 0554598047,4
00b8a78f7dbef2449fea89e883f4b11cbc67a172de8b316818dac56c336c2294,0911699002 0918522001 0909370001 0863595006 0372860002 0915526001 0751471043 0924243001 0372860001 0850917001 0866731001 0730683050,1
00b900aff50d546454311a6a3c0ad8a631534a9ab963b143e5e134a5e5c8670a,0877769001 0673677002 0919273002 0896343002 0865929004 0919273001 0896169005 0909370001 0924243001 0673677027 0918522001 0673677024,7
00ba7ae7934e64033a0d28f06e89cbb27a084ac2299a6a4ff564484b55115152,0921906003 0894141001 0889370001 0903913001 0909370001 0918522001 0921906001 0924243001 0915526002 0921906002 0915526001 0896152002,4
00bb01c9729b02c484748f29f6c8d88d763b732a7296ceea38f289b69202ae38,0611415034 0700758016 0909370001 0918522001 0700758017 0700758001 0851010006 0883026002 0889753008 0924243001 0851010007 0780297002,2
00bb23ef9f34fc0497dc2c68cd2afc30b55fc98c3ddbbc8480c23b27d5cc33a8,0751592001 0918522001 0850917001 0915526001 0909370001 0903306001 0875580001 0915526002 0903306003 0924243001 0751471001 0892558006,1
00bb9c0f79023781897b92446dd87e1f111cae234b94c7dd3c33ba92d0de570e,0852535001 0297067002 0156231002 0909370001 0924243001 0156231001 0815851001 0918522001 0228257001 0897221001 0868037001 0866731001,1
00bbbf74dd774a44bb1eb58125a598ee0b75253cb7ebe5996a746df3189e2a58,0882900008 0724906019 0372860001 0724906018 0724906007 0909370001 0687704039 0924243001 0918522001 0464297007 0372860002 0608776002,3
00bc05c8a86db39b42e498ce80d0733df833c561184c73fbe17b8f3ba533bc0a,0783346001 0751471001 0923340001 0904302001 0918894001 0783346018 0752814003 0923340002 0751471041 0850917001 0751471039 0881942001,5
00bc32043bbcc6d1a6ace85861f0e3381ba2fe0a876898b07e458d7907b335f4,0910601002 0918522001 0909370001 0915526001 0843380005 0898694001 0915526002 0850917001 0840351001 0910601003 0733749010 0924243001,2
00bc8ed692e69deab0b40df55aaa12f2dbd655a0c9afca7fd562a9fd938285a4,0835851004 0835851001 0870958004 0860258002 0898931002 0835851005 0909370001 0918522001 0924243001 0895418002 0906271001 0572797001,5
00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,0918292001 0856270002 0915292001 0866731001 0918292004 0869331006 0868823008 0852174003 0914537002 0866731002 0909370001 0852584001,9
00bd64efae1819619f186560e008ced86ad2234e47c1e936a8e30e829109d235,0240561001 0123173001 0918522001 0813365001 0891591007 0533022042 0909370001 0924243001 0111593001 0436261001 0866731001 0158340001,2
00be0a263381af38132d31225e8fb12fbc527c654b446484fb672a78118f037d,0919786002 0919786001 0762143002 0918522001 0915526001 0909370001 0924243001 0794575002 0685814003 0866731001 0714790020 0762846006,1
00bf104f2eefecf44fcc292533bfec01f322bb41b5989a0892ffd6eb8626872d,0901330002 0898107003 0861583009 0663396001 0818397005 0927957001 0909370001 0918522001 0898107001 0924243001 0751471001 0929165002,4
00c0875075599d2b44846b94f2368b174448dfd50fd178c7f64ba18f58eb061b,0715624001 0677930086 0715624013 0715624010 0677930023 0759814009 0909370001 0715624053 0918522001 0677930077 0677930037 0456163085,2
00c14b39b44326040fc0d049d9bcb580a433e86401f7b99e53e8c0d50ab4de4e,0928088001 0926500001 0867969003 0893133001 0714790020 0572998001 0860797001 0900279001 0846181003 0817777001 0921380001 0903851001,2
00c160fd797be9c52491373b16ec194d4edb129c57266e85e65bb9814a25490d,0870999004 0759814009 0828912004 0715624001 0909320002 0874819003 0909014001 0803757001 0759814035 0918522001 0911870001 0901330002,3
00c257cc1f3f38cacf81e563bceb084dac6fd7a238b19e87fb63683f92159595,0399136061 0554450036 0882882002 0867969003 0743616001 0658030011 0909370001 0918522001 0924243001 0743616009 0554450001 0866731001,1
00c28643e072e316684339c10636fe8b3c3b0628d7097971f0b16a2a63e174b2,0909721002 0909721003 0895610004 0865799006 0895610001 0896096003 0893352002 0751471043 0918522001 0924243001 0783346001 0714790020,1
00c3503221fc50e8fd752ebb03d07e647bd644a41e7c2fac3e668789f5815f62,0809226002 0934312002 0906382001 0930578001 0909370001 0924243001 0934312001 0918522001 0906382002 0910824001 0866731001 0706016001,2
00c4d30cd4bddd913a1a90e8c5c53000789a9bc5f1767951fbc2efc55fe157b3,0898694001 0898694002 0654590001 0891591007 0878190004 0832887002 0654590007 0893141002 0888343003 0654590006 0909370001 0918522001,1
00c557555ebb101c31b19dc53d4c8ad1a84933655b273c6a9eba025a1c2da1ad,0914118001 0918522001 0909370001 0924243001 0915529003 0909059002 0714790020 0828067001 0866731001 0768912001 0898694001 0921298003,1
00c571917952c5c99ffb38e7f75b2e91a6b179591cd0306d7cedad6eb4ef472f,0736923010 0723469001 0723469002 0752689002 0506098006 0736923011 0803969009 0505882002 0704754002 0843793004 0748355018 0863477005,12
00c7b0d0958cdaba2aa31ff2b02e4b7fff952e823fad23b6f140e77ceb41c095,0921671001 0918522001 0886565001 0919273002 0909370001 0924243001 0910446001 0905811003 0902388001 0868134001 0915529003 0850917001,1
00c7da60afe47abd91ca81b99c22c8a48719da8497df51d01dae6878c14eee9a,0863583001 0554598081 0863583002 0448509018 0554598001 0918522001 0909370001 0554598066 0554598003 0554598071 0554598062 0924243001,3
00c95dbba1f7734668c61d332b7acea4a89ee4ed5c03b146c0f1e4426e1847d1,0898694001 0878190004 0891591007 0893141002 0898694002 0909370001 0888343003 0918522001 0924243001 0915526001 0921380001 0891591003,1
00c9ac84de9940443b4fa50c52efd79a68eb620e8f26ae2fe2a91c7a46251424,0752657001 0910933001 0775414001 0886489007 0775382001 0896152003 0896152001 0896169002 0896152002 0909370001 0918522001 0914449001,7
00cbd4acf44b03e025481904a9360a7e7f1e931c13a4e263066131ae9b382a58,0884319001 0685813001 0685813039 0884319003 0685813018 0865929003 0685813037 0685813003 0685813042 0909370001 0918522001 0751471043,2
00cc7ec60e7964306e629c44afab5b851325b3a98f4db0b09e0ef6f74826dc03,0921906005 0763469002 0906639004 0902407003 0776179001 0904545002 0924243001 0908729002 0923460002 0794575001 0932383001 0909370001,3
00cd37ef691cf325569834b7aef3538855e1ef422286c225d23e3f2906c6d74c,0915526001 0915526002 0918522001 0924243001 0751592001 0909370001 0916468003 0896152001 0896152002 0372860002 0866731001 0811525001,1
00ce4e8d41695ff5e833eca000fc8bb054d5c7eb156159d042c0e8862c551653,0928446001 0909370001 0921906001 0918522001 0909174001 0501620046 0751471043 0863595006 0924243001 0559630027 0903473003 0810419009,1
00cfcf189e51639950f8d7463b77ec9d2f14029c3cd0d6afc085edea59c71e0b,0781135008 0781135006 0869379001 0918522001 0924243001 0806388001 0909370001 0869379005 0866731001 0751471043 0863595006 0850917001,1
00d11a9645fe6822c58b7de24b5fa8cae317ef112c59340efea1c0ffbfbce280,0762846026 0762846031 0762846027 0889460003 0762846006 0762846008 0918522001 0751471001 0909370001 0762846029 0924243001 0762846028,2
00d21c20bd7d56964106425aa55090ab487e6b455edf5192fccf5fca22555ed4,0906352001 0863583002 0918522001 0893141002 0896161001 0909370001 0893133001 0924243001 0866731001 0850917001 0923758001 0915529003,1
00d2e84ed02a3306c52c95be5d411f3c4bb7c41f4c4dd6a178361791328a0032,0904571001 0824194005 0909370001 0918522001 0885077001 0924243001 0873003002 0824194002 0863595006 0372860001 0783346001 0751471001,4
00d2ed85dcc489e48f88adb32f5ce4cb3b362ea5903462d28eb72807a2970d12,0898694001 0863646003 0918522001 0863646004 0878190004 0909370001 0891591007 0924243001 0863646001 0888343003 0915526001 0893141002,2
00d2fd4c40fde1a1b166357393bf32882cda4dd51ca5c5e208c1b0ec774a3d95,0927922002 0399256001 0898596004 0873678002 0863646001 0898596007 0399256023 0399256036 0873678007 0863646005 0873678001 0918522001,3
00d3a5d7a32caf93bdd722ca1a5c3d3ff6e7ed80faab59b197d63127806d5f81,0783346001 0783346030 0918292001 0579541001 0804992013 0757903024 0730683036 0783346018 0791587010 0856270002 0896152001 0880001001,9
00d50aaf75f46e2975bd23a9283d098b34a087e9281255dfbf117cadd6ca302d,0572998013 0572998009 0572998001 0918522001 0863646001 0909370001 0448509014 0754362020 0924243001 0863595006 0706016006 0915526001,2
